Ax,Ay,Az,Gx,Gy,Gz,subject,label
6.718369629,0.186754395,6.287397949,3.784179688,-26.97753906,-9.27734375,11,walking-natural
6.713581055,0.378297363,5.684037598,-1.647949219,-23.49853516,-5.859375,11,walking-natural
6.761466797,0.402240234,5.272220215,-9.27734375,-16.84570313,-3.601074219,11,walking-natural
6.996106934,0.373508789,4.927442871,-12.75634766,-9.216308594,-2.319335938,11,walking-natural
7.345672852,0.354354492,4.644916992,-14.28222656,-1.647949219,-1.220703125,11,walking-natural
7.805375977,0.407028809,4.386333984,-14.95361328,4.39453125,-0.122070313,11,walking-natural
8.250713379,0.402240234,4.146905273,-15.13671875,9.338378906,1.037597656,11,walking-natural
8.600279297,0.651246094,4.008036621,-14.09912109,12.51220703,2.685546875,11,walking-natural
8.830130859,0.747017578,3.988882324,-11.96289063,13.79394531,4.821777344,11,walking-natural
9.122233887,0.842789063,4.467739746,-10.13183594,9.887695313,5.920410156,11,walking-natural
9.01209668,0.905040527,4.59703125,-11.04736328,2.685546875,5.554199219,11,walking-natural
8.830130859,0.723074707,4.170848145,-18.31054688,-6.103515625,4.821777344,11,walking-natural
8.351273438,0.727863281,4.151693848,-26.48925781,-15.80810547,3.356933594,11,walking-natural
7.929878906,0.651246094,4.180425293,-31.73828125,-22.39990234,2.9296875,11,walking-natural
7.743124512,0.474068848,4.491682617,-33.08105469,-25.75683594,2.807617188,11,walking-natural
7.666507324,0.301680176,4.917865723,-34.54589844,-27.77099609,2.990722656,11,walking-natural
7.901147461,0.067040039,4.960962891,-37.47558594,-28.62548828,3.295898438,11,walking-natural
8.226770508,-0.435760254,4.975328613,-40.10009766,-28.56445313,4.333496094,11,walking-natural
8.652953613,-0.627303223,5.095042969,-39.79492188,-26.79443359,5.126953125,11,walking-natural
8.954633789,-0.799691895,4.908288574,-37.59765625,-24.65820313,5.187988281,11,walking-natural
9.232371094,-0.809269043,4.735899902,-33.81347656,-21.42333984,5.554199219,11,walking-natural
9.337719727,-0.363931641,4.956174316,-27.70996094,-18.18847656,6.042480469,11,walking-natural
9.22758252,0.373508789,5.267431641,-20.01953125,-15.68603516,7.080078125,11,walking-natural
9.021673828,1.345589355,5.894734863,-11.71875,-13.79394531,7.995605469,11,walking-natural
8.719993652,1.977681152,6.416689453,-5.065917969,-16.47949219,8.056640625,11,walking-natural
8.145364746,1.556286621,6.392746582,-4.455566406,-23.01025391,8.178710938,11,walking-natural
7.609044434,0.249005859,5.990506348,-14.83154297,-31.00585938,7.263183594,11,walking-natural
6.967375488,-1.412629395,5.013637207,-37.17041016,-35.33935547,4.699707031,11,walking-natural
6.483729492,-2.470904297,4.295351074,-58.95996094,-35.52246094,1.46484375,11,walking-natural
6.325706543,-2.997647461,3.730299316,-63.65966797,-35.40039063,-0.671386719,11,walking-natural
6.081489258,-2.719910156,3.773396484,-51.45263672,-31.73828125,0.48828125,11,walking-natural
5.870791992,-1.867543945,4.012825195,-33.99658203,-25.63476563,3.784179688,11,walking-natural
5.779809082,-0.890674805,4.601819824,-19.34814453,-21.30126953,6.530761719,11,walking-natural
6.009660645,-0.30646875,5.190814453,-8.361816406,-20.32470703,9.033203125,11,walking-natural
6.454998047,-0.531531738,5.626574707,-4.821777344,-22.33886719,10.7421875,11,walking-natural
6.83329541,-1.345589355,5.674460449,-12.39013672,-28.07617188,11.16943359,11,walking-natural
7.364827148,-2.312881348,5.765443359,-24.71923828,-35.03417969,10.80322266,11,walking-natural
7.996918945,-2.925818848,5.784597656,-32.83691406,-40.22216797,9.460449219,11,walking-natural
8.844496582,-3.409464844,6.330495117,-32.65380859,-43.21289063,8.178710938,11,walking-natural
9.337719727,-4.031979492,6.914701172,-27.22167969,-43.02978516,7.507324219,11,walking-natural
9.864462891,-4.156482422,7.01526123,-22.70507813,-42.54150391,5.920410156,11,walking-natural
9.912348633,-3.668047852,7.000895508,-20.01953125,-43.27392578,1.831054688,11,walking-natural
9.634611328,-3.069476074,7.379192871,-13.18359375,-42.11425781,-0.610351563,11,walking-natural
9.179696777,-1.915429688,7.881993164,-4.760742188,-37.04833984,-2.075195313,11,walking-natural
8.739147949,-0.88588623,7.853261719,0.183105469,-30.21240234,-4.089355469,11,walking-natural
8.538027832,-0.258583008,7.767067383,0,-24.84130859,-9.033203125,11,walking-natural
8.198039063,0.191542969,7.771855957,-2.685546875,-17.70019531,-14.22119141,11,walking-natural
7.776644531,0.263371582,7.656930176,-2.746582031,-11.96289063,-17.39501953,11,walking-natural
8.207616211,-2.346401367,4.247465332,1.281738281,-6.774902344,2.075195313,11,standing
8.226770508,-2.456538574,4.228311035,1.403808594,-5.615234375,2.136230469,11,standing
8.231559082,-2.676812988,4.424642578,1.647949219,-4.39453125,2.075195313,11,standing
8.217193359,-2.63371582,4.410276855,1.525878906,-3.173828125,1.831054688,11,standing
8.312964844,-2.72469873,4.247465332,1.586914063,-1.770019531,1.892089844,11,standing
8.327330566,-2.609772949,4.185213867,1.892089844,-0.671386719,2.014160156,11,standing
8.336907715,-2.518790039,4.266619629,2.380371094,0.122070313,2.197265625,11,standing
8.332119141,-2.537944336,4.285773926,2.9296875,0.48828125,2.685546875,11,standing
8.403947754,-2.36076709,4.319293945,3.41796875,0.610351563,3.112792969,11,standing
8.432679199,-2.341612793,4.319293945,3.90625,0.549316406,3.356933594,11,standing
8.332119141,-2.36076709,4.443796875,3.784179688,0.183105469,3.41796875,11,standing
8.356062012,-2.432595703,4.529991211,3.295898438,-0.305175781,3.662109375,11,standing
8.317753418,-2.499635742,4.568299805,2.502441406,-0.549316406,3.662109375,11,standing
8.260290527,-2.509212891,4.496471191,2.380371094,-0.366210938,3.845214844,11,standing
8.351273438,-2.533155762,4.47252832,2.319335938,-0.122070313,3.723144531,11,standing
8.231559082,-2.523578613,4.367179688,2.44140625,0,3.845214844,11,standing
8.312964844,-2.595407227,4.462951172,2.868652344,0.366210938,3.845214844,11,standing
8.312964844,-2.628927246,4.448585449,3.601074219,0.48828125,3.967285156,11,standing
8.332119141,-2.686390137,4.477316895,3.90625,0.671386719,4.39453125,11,standing
8.269867676,-2.777373047,4.328871094,3.967285156,0.793457031,4.577636719,11,standing
8.265079102,-2.652870117,4.448585449,3.845214844,1.281738281,4.455566406,11,standing
8.269867676,-2.719910156,4.386333984,3.112792969,1.46484375,4.150390625,11,standing
8.336907715,-2.691178711,4.439008301,2.319335938,1.46484375,3.540039063,11,standing
8.207616211,-2.609772949,4.429431152,1.770019531,1.708984375,2.624511719,11,standing
8.284233398,-2.600195801,4.348025391,1.037597656,1.647949219,1.770019531,11,standing
8.198039063,-2.48527002,4.266619629,0.9765625,1.281738281,1.220703125,11,standing
8.293810547,-2.48527002,4.348025391,1.098632813,0.793457031,0.9765625,11,standing
8.236347656,-2.514001465,4.467739746,1.220703125,-0.061035156,0.9765625,11,standing
8.231559082,-2.514001465,4.295351074,1.220703125,-0.48828125,1.037597656,11,standing
8.121421875,-2.643292969,4.247465332,0.9765625,-1.037597656,1.159667969,11,standing
8.102267578,-2.763007324,4.314505371,1.159667969,-1.281738281,1.281738281,11,standing
8.00170752,-2.820470215,4.252253906,1.220703125,-1.159667969,1.098632813,11,standing
8.006496094,-3.016801758,4.338448242,1.159667969,-0.610351563,0.671386719,11,standing
8.083113281,-2.954550293,4.314505371,1.281738281,0.305175781,-0.122070313,11,standing
8.130999023,-3.012013184,4.453374023,0.915527344,1.708984375,-1.220703125,11,standing
8.202827637,-2.662447266,4.439008301,0.915527344,2.624511719,-2.258300781,11,standing
8.198039063,-2.628927246,4.587454102,1.220703125,3.662109375,-2.685546875,11,standing
8.27465625,-2.566675781,4.458162598,1.647949219,4.028320313,-2.624511719,11,standing
8.279444824,-2.470904297,4.38154541,1.831054688,3.967285156,-2.563476563,11,standing
8.284233398,-2.389498535,4.2905625,2.197265625,4.028320313,-2.014160156,11,standing
8.303387695,-2.336824219,4.41506543,2.197265625,3.845214844,-1.525878906,11,standing
8.298599121,-2.499635742,4.295351074,2.075195313,3.295898438,-1.281738281,11,standing
8.169307617,-2.461327148,4.089442383,1.831054688,2.746582031,-1.159667969,11,standing
8.174096191,-2.442172852,4.142116699,1.892089844,2.075195313,-0.9765625,11,standing
8.255501953,-2.523578613,4.175636719,2.014160156,1.46484375,-0.732421875,11,standing
8.351273438,-2.514001465,4.094230957,2.075195313,1.220703125,-1.098632813,11,standing
8.370427734,-2.399075684,4.261831055,1.831054688,1.220703125,-1.403808594,11,standing
8.480564941,-2.370344238,4.16605957,1.770019531,1.831054688,-1.708984375,11,standing
8.624222168,-2.250629883,4.328871094,1.586914063,2.563476563,-1.770019531,11,standing
8.518873535,-2.260207031,4.266619629,1.647949219,3.295898438,-1.770019531,11,standing
8.681685059,-2.255418457,4.348025391,1.220703125,3.662109375,-1.525878906,11,standing
8.576336426,-2.284149902,4.19957959,0.366210938,3.784179688,-1.342773438,11,standing
8.686473633,-2.370344238,4.161270996,-0.122070313,3.784179688,-0.793457031,11,standing
8.600279297,-2.408652832,4.065499512,-0.366210938,3.479003906,-0.366210938,11,standing
8.590702148,-2.432595703,4.089442383,-0.671386719,2.9296875,-0.366210938,11,standing
8.652953613,-2.547521484,4.122962402,-0.915527344,2.563476563,-0.122070313,11,standing
8.514084961,-2.619350098,4.065499512,-0.549316406,2.136230469,-0.122070313,11,standing
8.514084961,-2.600195801,4.151693848,-0.366210938,1.586914063,-0.122070313,11,standing
8.447044922,-2.600195801,4.099019531,0.122070313,1.220703125,-0.061035156,11,standing
8.442256348,-2.643292969,4.099019531,0.48828125,1.098632813,-0.061035156,11,standing
8.461410645,-2.767795898,4.204368164,0.610351563,1.220703125,0.244140625,11,standing
8.432679199,-2.772584473,4.218733887,0.915527344,1.892089844,0.610351563,11,standing
8.427890625,-2.743853027,4.103808105,1.525878906,2.807617188,1.159667969,11,standing
8.514084961,-2.719910156,4.16605957,2.014160156,4.028320313,1.403808594,11,standing
8.538027832,-2.801315918,4.012825195,2.746582031,5.004882813,2.075195313,11,standing
8.581125,-2.830047363,4.036768066,3.723144531,5.798339844,2.624511719,11,standing
8.49014209,-2.739064453,3.988882324,5.126953125,6.34765625,3.234863281,11,standing
8.581125,-2.54273291,4.137328125,5.859375,6.530761719,3.967285156,11,standing
8.54760498,-2.461327148,4.055922363,6.34765625,6.34765625,4.211425781,11,standing
8.509296387,-2.432595703,4.113385254,6.652832031,5.981445313,4.39453125,11,standing
8.585913574,-2.336824219,4.01761377,6.469726563,5.737304688,4.638671875,11,standing
8.538027832,-2.437384277,4.122962402,6.164550781,5.249023438,4.577636719,11,standing
8.509296387,-2.581041504,4.099019531,6.042480469,4.699707031,4.577636719,11,standing
8.418313477,-2.523578613,4.213945313,6.225585938,4.211425781,4.638671875,11,standing
8.356062012,-2.63371582,4.046345215,6.713867188,3.845214844,4.699707031,11,standing
8.384793457,-2.518790039,4.103808105,7.263183594,3.479003906,4.943847656,11,standing
8.322541992,-2.566675781,4.161270996,7.568359375,3.051757813,5.310058594,11,standing
8.317753418,-2.643292969,4.060710938,7.690429688,2.807617188,5.249023438,11,standing
8.245924805,-2.676812988,4.070288086,7.873535156,2.868652344,5.249023438,11,standing
8.293810547,-2.777373047,4.022402344,7.873535156,3.234863281,5.187988281,11,standing
8.279444824,-2.763007324,4.065499512,8.178710938,3.845214844,5.126953125,11,standing
8.336907715,-2.79173877,4.022402344,8.361816406,4.455566406,4.821777344,11,standing
8.356062012,-2.734275879,4.008036621,8.911132813,5.249023438,4.211425781,11,standing
8.49014209,-2.590618652,4.079865234,9.338378906,5.920410156,3.723144531,11,standing
8.427890625,-2.557098633,4.07507666,10.00976563,6.225585938,3.479003906,11,standing
8.514084961,-2.509212891,4.036768066,10.49804688,6.225585938,3.662109375,11,standing
8.566759277,-2.499635742,4.180425293,11.29150391,6.34765625,3.90625,11,standing
8.384793457,-2.413441406,3.960150879,11.90185547,6.34765625,4.577636719,11,standing
8.427890625,-2.537944336,4.10859668,12.02392578,6.652832031,4.699707031,11,standing
8.427890625,-2.494847168,4.012825195,11.90185547,7.202148438,4.699707031,11,standing
8.389582031,-2.619350098,3.917053711,11.29150391,7.751464844,4.333496094,11,standing
8.408736328,-2.638504395,4.008036621,10.92529297,8.361816406,3.967285156,11,standing
8.341696289,-2.600195801,3.763819336,11.35253906,8.7890625,3.90625,11,standing
8.360850586,-2.547521484,3.897899414,11.71875,9.094238281,3.90625,11,standing
8.298599121,-2.557098633,3.806916504,12.02392578,9.033203125,3.90625,11,standing
8.346484863,-2.48527002,3.921842285,12.63427734,8.972167969,3.967285156,11,standing
8.408736328,-2.456538574,3.926630859,12.87841797,8.911132813,4.150390625,11,standing
8.39915918,-2.514001465,3.873956543,13.36669922,8.483886719,4.272460938,11,standing
8.36563916,-2.389498535,3.940996582,13.54980469,8.117675781,4.333496094,11,standing
8.375216309,-2.442172852,3.864379395,13.36669922,7.873535156,4.39453125,11,standing
8.370427734,-2.54273291,3.998459473,13.00048828,7.873535156,4.028320313,11,standing
8.447044922,-2.54273291,3.974516602,12.51220703,8.239746094,3.723144531,11,standing
8.447044922,-2.537944336,4.079865234,11.71875,8.972167969,3.173828125,11,standing
8.437467773,-2.614561523,4.031979492,11.41357422,10.19287109,2.685546875,11,standing
8.485353516,-2.446961426,4.046345215,11.16943359,11.16943359,2.44140625,11,standing
8.475776367,-2.399075684,4.084653809,11.23046875,12.14599609,2.258300781,11,standing
8.389582031,-2.403864258,4.2905625,11.16943359,12.93945313,2.502441406,11,standing
8.45662207,-2.336824219,4.142116699,11.29150391,13.18359375,2.44140625,11,standing
8.360850586,-2.245841309,4.137328125,10.86425781,12.6953125,2.197265625,11,standing
8.442256348,-2.399075684,4.185213867,10.25390625,11.84082031,2.014160156,11,standing
8.336907715,-2.284149902,4.314505371,9.643554688,10.37597656,1.953125,11,standing
8.447044922,-2.241052734,4.271408203,8.911132813,9.216308594,1.647949219,11,standing
8.485353516,-2.403864258,4.16605957,8.30078125,8.422851563,1.403808594,11,standing
8.327330566,-2.399075684,4.113385254,7.751464844,8.728027344,1.586914063,11,standing
8.356062012,-2.48527002,4.089442383,7.568359375,9.643554688,2.014160156,11,standing
8.423102051,-2.648081543,4.094230957,7.507324219,10.86425781,1.953125,11,standing
8.557182129,-2.585830078,4.060710938,7.446289063,12.20703125,1.708984375,11,standing
8.605067871,-2.590618652,4.065499512,8.117675781,13.06152344,1.708984375,11,standing
8.605067871,-2.609772949,3.974516602,8.972167969,13.06152344,1.770019531,11,standing
8.729570801,-2.480481445,4.151693848,10.19287109,12.45117188,1.708984375,11,standing
8.724782227,-2.413441406,4.027190918,11.35253906,11.47460938,1.831054688,11,standing
8.868439453,-2.499635742,3.850013672,11.35253906,10.68115234,2.44140625,11,standing
8.983365234,-2.370344238,3.76860791,11.35253906,10.55908203,2.624511719,11,standing
8.868439453,-2.547521484,3.706356445,11.41357422,11.10839844,2.868652344,11,standing
9.01209668,-2.394287109,3.615373535,11.53564453,11.65771484,2.990722656,11,standing
8.911536621,-2.351189941,3.46213916,11.84082031,12.14599609,2.807617188,11,standing
9.064770996,-2.312881348,3.385521973,11.84082031,11.96289063,2.685546875,11,standing
9.131811035,-2.226687012,3.366367676,12.02392578,11.16943359,2.685546875,11,standing
9.10307959,-2.169224121,3.375944824,12.39013672,9.643554688,2.746582031,11,standing
9.055193848,-2.241052734,3.352001953,12.14599609,7.995605469,2.746582031,11,standing
8.959422363,-2.255418457,3.332847656,11.71875,6.164550781,2.807617188,11,standing
8.968999512,-2.207532715,3.385521973,11.29150391,4.333496094,2.746582031,11,standing
8.79661084,-2.288938477,3.40467627,11.16943359,2.9296875,2.624511719,11,standing
8.806187988,-2.32724707,3.352001953,10.80322266,1.403808594,2.44140625,11,standing
8.748725098,-2.322458496,3.476504883,10.62011719,0.305175781,2.258300781,11,standing
8.79661084,-2.384709961,3.419041992,9.948730469,-0.061035156,2.136230469,11,standing
8.61464502,-2.212321289,3.481293457,9.948730469,-0.244140625,2.014160156,11,standing
8.648165039,-2.312881348,3.481293457,10.00976563,-0.427246094,2.014160156,11,standing
8.566759277,-2.188378418,3.677625,10.00976563,-0.549316406,2.197265625,11,standing
8.54760498,-2.250629883,3.730299316,10.37597656,-0.732421875,2.502441406,11,standing
8.509296387,-2.231475586,3.706356445,10.19287109,-0.305175781,3.051757813,11,standing
8.494930664,-2.336824219,3.749453613,9.643554688,0,3.112792969,11,standing
8.552393555,-2.226687012,3.816493652,9.338378906,0.244140625,2.990722656,11,standing
8.643376465,-2.174012695,3.888322266,9.094238281,0.793457031,2.746582031,11,standing
8.710416504,-2.288938477,3.888322266,9.094238281,1.281738281,2.9296875,11,standing
8.662530762,-2.087818359,3.854802246,9.521484375,2.136230469,3.112792969,11,standing
8.810976563,-2.169224121,3.926630859,10.00976563,2.746582031,3.479003906,11,standing
8.729570801,-2.097395508,3.974516602,10.13183594,3.112792969,4.028320313,11,standing
8.772667969,-2.193166992,4.094230957,9.887695313,3.295898438,4.272460938,11,standing
8.629010742,-2.17880127,4.036768066,9.338378906,3.41796875,4.333496094,11,standing
8.633799316,-2.26978418,3.888322266,8.7890625,3.41796875,4.028320313,11,standing
8.600279297,-2.403864258,3.926630859,8.117675781,3.90625,3.601074219,11,standing
8.686473633,-2.312881348,4.07507666,7.751464844,4.39453125,3.234863281,11,standing
8.739147949,-2.183589844,4.055922363,7.32421875,4.516601563,3.112792969,11,standing
8.724782227,-2.188378418,3.960150879,7.080078125,3.967285156,2.868652344,11,standing
8.686473633,-2.030355469,4.079865234,6.469726563,3.295898438,2.685546875,11,standing
8.734359375,-2.035144043,3.993670898,5.920410156,2.44140625,2.563476563,11,standing
8.782245117,-2.035144043,4.065499512,4.699707031,1.037597656,2.380371094,11,standing
8.719993652,-2.073452637,3.98409375,3.540039063,-0.305175781,2.075195313,11,standing
8.76309082,-2.174012695,4.036768066,2.502441406,-1.342773438,2.075195313,11,standing
8.710416504,-2.135704102,4.185213867,1.525878906,-1.770019531,2.014160156,11,standing
8.561970703,-2.279361328,4.079865234,0.427246094,-2.014160156,1.770019531,11,standing
8.581125,-2.159646973,4.089442383,-0.427246094,-1.770019531,1.281738281,11,standing
8.538027832,-2.303304199,4.07507666,-1.098632813,-1.342773438,1.159667969,11,standing
8.475776367,-2.212321289,3.964939453,-1.525878906,-0.9765625,0.915527344,11,standing
8.514084961,-2.159646973,4.051133789,-1.770019531,-1.098632813,0.9765625,11,standing
8.466199219,-2.116549805,3.98409375,-1.831054688,-1.281738281,0.9765625,11,standing
8.49014209,-2.250629883,3.940996582,-2.075195313,-1.525878906,1.159667969,11,standing
8.461410645,-2.26978418,3.945785156,-2.44140625,-2.014160156,1.098632813,11,standing
8.470987793,-2.174012695,3.883533691,-3.051757813,-2.136230469,0.915527344,11,standing
8.336907715,-2.322458496,3.806916504,-3.601074219,-1.770019531,0.915527344,11,standing
8.427890625,-2.317669922,4.008036621,-4.272460938,-1.46484375,0.793457031,11,standing
8.360850586,-2.427807129,3.806916504,-4.333496094,-0.793457031,0.732421875,11,standing
8.466199219,-2.48527002,3.80212793,-4.089355469,0.183105469,0.793457031,11,standing
8.538027832,-2.557098633,3.687202148,-3.601074219,0.793457031,0.9765625,11,standing
8.585913574,-2.514001465,3.845225098,-3.112792969,1.708984375,1.098632813,11,standing
8.600279297,-2.423018555,3.940996582,-2.44140625,2.380371094,1.342773438,11,standing
8.638587891,-2.41822998,3.850013672,-2.502441406,2.807617188,1.342773438,11,standing
8.638587891,-2.36076709,3.811705078,-2.9296875,3.051757813,1.342773438,11,standing
8.729570801,-2.379921387,3.854802246,-3.295898438,3.295898438,1.220703125,11,standing
8.748725098,-2.26978418,3.907476563,-3.723144531,3.051757813,0.915527344,11,standing
8.70562793,-2.370344238,3.955362305,-4.211425781,2.868652344,0.549316406,11,standing
8.830130859,-2.399075684,3.826070801,-4.455566406,2.319335938,0.183105469,11,standing
8.76309082,-2.32724707,3.71114502,-4.760742188,1.647949219,-0.305175781,11,standing
8.791822266,-2.32724707,3.730299316,-5.004882813,0.610351563,-0.915527344,11,standing
8.700839355,-2.365555664,3.730299316,-5.615234375,-0.610351563,-1.098632813,11,standing
8.691262207,-2.317669922,3.682413574,-6.225585938,-1.892089844,-1.342773438,11,standing
8.657742188,-2.193166992,3.850013672,-6.408691406,-3.173828125,-1.586914063,11,standing
8.576336426,-2.23626416,3.76860791,-6.591796875,-4.150390625,-1.708984375,11,standing
8.576336426,-2.207532715,3.850013672,-7.263183594,-5.126953125,-1.831054688,11,standing
8.54760498,-2.274572754,4.041556641,-8.056640625,-6.164550781,-2.136230469,11,standing
8.418313477,-2.274572754,4.060710938,-8.850097656,-7.080078125,-2.380371094,11,standing
8.45662207,-2.226687012,4.070288086,-9.582519531,-7.446289063,-2.624511719,11,standing
8.389582031,-2.423018555,4.161270996,-10.19287109,-7.690429688,-2.746582031,11,standing
8.351273438,-2.456538574,4.031979492,-10.68115234,-7.263183594,-3.051757813,11,standing
8.317753418,-2.566675781,4.213945313,-10.92529297,-6.774902344,-2.868652344,11,standing
8.341696289,-2.523578613,4.156482422,-10.68115234,-5.859375,-2.563476563,11,standing
8.351273438,-2.537944336,4.041556641,-10.62011719,-4.760742188,-2.563476563,11,standing
8.346484863,-2.581041504,4.079865234,-10.37597656,-3.723144531,-2.44140625,11,standing
8.336907715,-2.442172852,3.993670898,-10.00976563,-2.624511719,-2.44140625,11,standing
8.418313477,-2.557098633,4.055922363,-9.643554688,-1.525878906,-2.319335938,11,standing
8.427890625,-2.509212891,3.95057373,-9.460449219,-0.732421875,-2.380371094,11,standing
8.485353516,-2.643292969,3.873956543,-9.155273438,0.122070313,-2.319335938,11,standing
8.480564941,-2.561887207,3.864379395,-8.7890625,1.037597656,-2.44140625,11,standing
8.538027832,-2.600195801,3.826070801,-8.178710938,1.892089844,-2.44140625,11,standing
8.638587891,-2.494847168,3.907476563,-7.751464844,2.624511719,-2.258300781,11,standing
8.719993652,-2.399075684,3.821282227,-7.873535156,2.9296875,-2.197265625,11,standing
8.67210791,-2.54273291,3.739876465,-7.995605469,2.807617188,-2.44140625,11,standing
8.772667969,-2.379921387,3.562699219,-7.995605469,2.44140625,-2.44140625,11,standing
8.79661084,-2.379921387,3.806916504,-8.361816406,1.953125,-2.563476563,11,standing
8.849285156,-2.346401367,3.787762207,-8.728027344,0.9765625,-2.563476563,11,standing
8.787033691,-2.456538574,3.735087891,-9.27734375,0.122070313,-2.746582031,11,standing
8.681685059,-2.585830078,3.64410498,-9.521484375,-0.854492188,-2.990722656,11,standing
8.686473633,-2.461327148,3.663259277,-9.643554688,-1.46484375,-3.051757813,11,standing
8.633799316,-2.456538574,3.725510742,-9.643554688,-2.014160156,-3.112792969,11,standing
8.633799316,-2.423018555,3.715933594,-9.704589844,-2.075195313,-3.173828125,11,standing
8.54760498,-2.322458496,3.878745117,-9.765625,-2.319335938,-3.173828125,11,standing
8.528450684,-2.336824219,3.816493652,-9.704589844,-2.746582031,-3.173828125,11,standing
8.528450684,-2.32724707,3.64410498,-9.765625,-3.295898438,-2.990722656,11,standing
8.595490723,-2.442172852,3.873956543,-9.704589844,-3.784179688,-2.807617188,11,standing
8.523662109,-2.490058594,3.787762207,-9.582519531,-4.028320313,-2.624511719,11,standing
8.552393555,-2.456538574,3.835647949,-9.399414063,-4.150390625,-2.624511719,11,standing
8.533239258,-2.518790039,3.98409375,-9.460449219,-3.90625,-2.502441406,11,standing
8.49014209,-2.494847168,4.008036621,-9.399414063,-3.479003906,-2.319335938,11,standing
8.485353516,-2.494847168,3.869167969,-9.643554688,-2.685546875,-2.380371094,11,standing
8.566759277,-2.581041504,3.98409375,-9.704589844,-2.136230469,-2.685546875,11,standing
8.528450684,-2.557098633,4.027190918,-9.826660156,-1.281738281,-2.685546875,11,standing
8.49014209,-2.590618652,3.907476563,-9.704589844,-0.305175781,-2.868652344,11,standing
8.432679199,-2.504424316,4.055922363,-9.521484375,0.366210938,-2.563476563,11,standing
8.581125,-2.509212891,4.012825195,-9.27734375,0.915527344,-2.624511719,11,standing
8.533239258,-2.552310059,3.907476563,-9.399414063,1.46484375,-2.624511719,11,standing
8.533239258,-2.509212891,3.811705078,-9.338378906,1.708984375,-2.624511719,11,standing
8.561970703,-2.504424316,3.85959082,-9.399414063,1.953125,-2.746582031,11,standing
8.518873535,-2.399075684,3.873956543,-9.338378906,1.892089844,-2.807617188,11,standing
8.514084961,-2.48527002,3.730299316,-9.155273438,1.708984375,-2.807617188,11,standing
8.542816406,-2.442172852,3.907476563,-9.155273438,1.403808594,-2.685546875,11,standing
8.533239258,-2.581041504,3.811705078,-9.27734375,0.854492188,-2.868652344,11,standing
8.499719238,-2.590618652,3.773396484,-9.765625,0.48828125,-3.173828125,11,standing
8.581125,-2.57625293,3.792550781,-10.55908203,0.427246094,-3.479003906,11,standing
8.70562793,-2.456538574,3.730299316,-11.10839844,0.48828125,-3.784179688,11,standing
8.61464502,-2.432595703,3.850013672,-11.41357422,0.854492188,-4.028320313,11,standing
8.624222168,-2.403864258,3.763819336,-11.77978516,1.098632813,-4.028320313,11,standing
8.662530762,-2.475692871,3.854802246,-12.51220703,1.281738281,-4.089355469,11,standing
8.652953613,-2.427807129,3.840436523,-13.30566406,1.403808594,-4.089355469,11,standing
8.619433594,-2.547521484,3.998459473,-13.79394531,1.525878906,-4.028320313,11,standing
8.585913574,-2.504424316,3.80212793,-14.22119141,1.525878906,-4.150390625,11,standing
8.61464502,-2.743853027,3.797339355,-14.70947266,1.159667969,-4.39453125,11,standing
8.643376465,-2.480481445,3.826070801,-14.70947266,0.732421875,-4.455566406,11,standing
8.538027832,-2.557098633,3.696779297,-14.28222656,0.122070313,-4.333496094,11,standing
8.571547852,-2.571464355,3.658470703,-14.03808594,-0.549316406,-4.211425781,11,standing
8.542816406,-2.595407227,3.601007813,-14.16015625,-0.915527344,-4.211425781,11,standing
8.470987793,-2.748641602,3.447773438,-13.79394531,-0.854492188,-4.089355469,11,standing
8.552393555,-2.88272168,3.289750488,-13.30566406,-0.549316406,-3.967285156,11,standing
8.605067871,-3.026378906,3.251441895,-12.81738281,-0.366210938,-3.967285156,11,standing
8.643376465,-3.016801758,3.217921875,-11.47460938,-0.366210938,-3.845214844,11,standing
8.70562793,-2.992858887,3.428619141,-10.19287109,-0.061035156,-3.540039063,11,standing
8.619433594,-2.944973145,3.366367676,-8.850097656,0.610351563,-2.990722656,11,standing
8.753513672,-2.839624512,3.361579102,-8.422851563,1.342773438,-2.868652344,11,standing
8.67210791,-2.786950195,3.165247559,-8.544921875,2.258300781,-3.540039063,11,standing
8.676896484,-2.676812988,3.107784668,-8.911132813,3.051757813,-4.272460938,11,standing
8.61464502,-2.638504395,3.107784668,-9.338378906,3.540039063,-4.821777344,11,standing
8.652953613,-2.504424316,2.959338867,-9.521484375,3.723144531,-5.126953125,11,standing
8.743936523,-2.734275879,2.892298828,-9.338378906,3.540039063,-5.493164063,11,standing
8.810976563,-2.767795898,2.906664551,-9.155273438,2.807617188,-5.432128906,11,standing
8.810976563,-2.901875977,3.088630371,-8.850097656,1.892089844,-5.126953125,11,standing
8.925902344,-2.978493164,3.174824707,-7.446289063,1.098632813,-4.8828125,11,standing
8.815765137,-2.97370459,3.102996094,-5.798339844,0.305175781,-4.272460938,11,standing
8.76309082,-2.916241699,3.222710449,-4.150390625,-0.122070313,-3.90625,11,standing
8.787033691,-2.839624512,3.672836426,-1.831054688,-0.366210938,-3.112792969,11,standing
8.710416504,-2.672024414,3.505236328,0.183105469,-0.854492188,-2.319335938,11,standing
8.561970703,-2.595407227,3.701567871,1.708984375,-1.647949219,-1.46484375,11,standing
8.638587891,-2.442172852,3.64410498,2.685546875,-2.319335938,-0.793457031,11,standing
